DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,avg_secchi,max_secchi,roaddensity_density_mperha,ACCESS.Curr,MIROC5.Curr,IPSL.Curr,GFDL.Curr,MRI.Curr,ACCESS.Futr,MIROC5.Futr,IPSL.Futr,GFDL.Futr,MRI.Futr,ACCESS.domain,MIROC5.domain,IPSL.domain,GFDL.domain,MRI.domain
61011100,Lake or Pond,308608.5362,5057422.045,Pope,Y,0,1.497417492,4.88,51.2577,1765.5307608132466,1769.1746558388718,1748.4087227447733,1768.73043235189,1636.851624462405,2175.5446806038085,2287.032098422459,2186.1586932940745,2012.8625045743752,2019.8967988184995,Analog,NonAnalog,Analog,Analog,Analog
61013000,Lake or Pond,308943.2644,5054513.602,Pope,Y,1,2.902281501,6.325,73.0834,1753.6869173834366,1759.25673024515,1741.4622080493218,1754.22744428091,1632.635708266445,2165.016839409809,2275.01380064984,2179.808201829341,2000.5344894831849,2007.917009092769,Analog,NonAnalog,Analog,Analog,Analog
61014900,Lake or Pond,303115.3212,5046137.171,Pope,Y,0,3.154992868,5.18,18.0044,1781.8097450316734,1795.0726930687133,1767.7633822854666,1787.6504416792966,1657.206298399935,2210.299977247657,2318.8183698795715,2217.924719650987,2038.33710265033,2050.3315472614186,Analog,NonAnalog,Analog,Analog,Analog
61018000,Lake or Pond,293305.369,5043718.178,Pope,Y,1,0.581468485,2,8.2124,1852.591282926235,1860.4081815208883,1838.698148813515,1850.04342778711,1734.0028468221701,2277.4894369752305,2383.162726999653,2289.9558365907674,2112.3494897163614,2120.4654223084717,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
62000100,Lake or Pond,500923.6157,4985935.476,Ramsey,Y,1,2.010295533,5.2,140.4056,1966.838514302085,2000.29126111051,1966.2992830916016,1982.6055618393,1853.9149552467736,2446.3043967059234,2578.0341066242136,2446.506949684743,2265.0373238463744,2266.7575171872177,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62000200,Lake or Pond,498754.0283,4995658.276,Ramsey,Y,1,1.620207402,4.9,69.9818,2011.34838737675,2049.535879132347,2019.488039153535,2039.727267334868,1906.667123156415,2489.253259337415,2627.844861815971,2492.106965865323,2310.596474626094,2308.293027409646,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62000600,Lake or Pond,495486.0615,4985661.028,Ramsey,Y,1,1.374132653,3.3,73.4949,2112.8380198271966,2149.9708782154385,2119.2183526169815,2140.4275262542833,2002.69217158162,2602.3816494636035,2744.2996201100755,2606.0041840691524,2423.8050945141053,2428.3278840904336,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62000700,Lake or Pond,494430.8053,4985183.351,Ramsey,Y,1,2.126621639,6.3,77.2807,1999.19916356861,2035.74399012284,2004.2237067532349,2022.0567885382936,1891.046213021252,2488.831180575176,2623.685537447291,2486.561115530171,2303.8114623492916,2304.70146710848,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62001200,Lake or Pond,495060.6552,4982295.043,Ramsey,Y,1,2.384916201,4.9,94.8291,2075.281619128015,2112.3196568839585,2071.6990491790016,2091.3214393405615,1952.106951785345,2558.722547757357,2702.4990509967747,2565.3077178193557,2372.8186114165037,2385.767623467199,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62001300,Lake or Pond,495823.1131,4981563.291,Ramsey,Y,1,3.153934872,8,104.7023,1952.779113309115,1991.36890270179,1960.6121669062284,1978.93711920135,1844.103705192028,2439.4520559655507,2573.764157470834,2438.7427440712404,2261.9201224343105,2257.9081512505336,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62001600,Lake or Pond,499630.106,4979969.67,Ramsey,Y,1,1.92020973,3.5,124.5107,2104.1895365360965,2138.4759238493034,2111.27307309322,2129.8820573994367,1995.269888566135,2595.1677545824286,2735.470382201842,2596.4211017163548,2410.2154927110096,2413.0811945030173,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62002400,Lake or Pond,496749.9185,4992090.752,Ramsey,Y,1,2.342758621,6,133.4108,1842.1541678002864,1876.3233555331867,1833.9924322382433,1853.093016122385,1729.84662836317,2308.7954715896026,2435.442630017558,2309.986261171978,2135.7462696954076,2134.870670390614,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
62004600,Lake or Pond,492242.8232,4993756.966,Ramsey,Y,1,2.790909091,6.7,59.5418,1936.940786311667,1972.699664928525,1941.9361365066463,1963.055090452705,1828.46103026367,2411.2901856987983,2545.5877652354607,2412.7340486648673,2233.9658094213414,2229.365633446259,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
62005400,Lake or Pond,491086.5501,4982758.803,Ramsey,Y,1,2.67641519,8.4,99.5063,2017.157046154813,2052.2201848837285,2018.09959879844,2042.433095700525,1906.2929509651317,2505.8545717121847,2643.3642187318565,2505.4905639730378,2323.795686752504,2323.093712364727,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62005600,Lake or Pond,490348.6549,4986864.481,Ramsey,Y,1,2.015166045,6.7,88.5351,1979.8306006129917,2015.4506467060517,1983.357832619423,2000.0408690726383,1868.95248011198,2463.6531262111625,2598.5132105619814,2462.1757696341097,2283.3157717501767,2281.985534377049,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62005700,Lake or Pond,487930.1432,4986932.059,Ramsey,Y,1,2.258035189,6.8,127.258,1942.8477924478,1977.9180213495083,1939.765915973465,1960.52946037029,1828.4933127870868,2426.072721193545,2558.2071056613495,2426.102971300949,2244.9727432578266,2243.2720385237963,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
62006100,Lake or Pond,489174.3725,4993988.452,Ramsey,Y,1,2.541080272,6.4,76.2798,1908.4561474421316,1949.186576702635,1919.9303137307515,1932.728443829265,1803.5629901697137,2384.418949335851,2517.5567998120773,2386.714258954119,2208.376355244242,2202.322356048469,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
62006200,Lake or Pond,490602.6069,4994109.508,Ramsey,Y,0,1.723939394,4.5,53.7737,2013.862308443325,2051.2563947608883,2018.5155367193915,2043.553518547255,1904.0279035624417,2496.6758390280465,2631.916536508988,2497.6047946367753,2316.005004008469,2308.8134760548087,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62006700,Lake or Pond,484061.765,4991344.74,Ramsey,Y,1,1.7272,2.1336,89.8342,1992.9061709129269,2033.8437224330685,2002.7105327933916,2022.6175075014285,1884.6673272149133,2474.060233564903,2612.67808570934,2475.519981938426,2296.590541771028,2288.1267024555996,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62007300,Lake or Pond,490059.823,4991111.686,Ramsey,Y,1,3.168385215,6.2,67.6812,1931.15579749575,1969.64326217877,1938.9644388241084,1957.6097974760985,1822.8321933288316,2408.961356135409,2542.4020685009314,2409.909957452981,2231.134164439394,2224.6551667420617,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
62007500,Lake or Pond,489336.5221,4989064.88,Ramsey,Y,1,1.1176,1.524,72.6197,2087.6147289914034,2119.7514005201715,2086.0889969253317,2108.0643759096083,1964.7920876996864,2563.3935540793573,2710.627556430441,2570.4212966182395,2381.1350493317764,2392.8718920173724,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62007800,Lake or Pond,486581.735,4987764.975,Ramsey,Y,1,2.366608125,8.4,112.2431,2037.1310230491015,2073.3598155971986,2044.6447205836569,2062.98699994643,1929.580601112055,2526.686877459253,2664.918201909854,2526.7302471578064,2343.8044203841623,2343.6453370147715,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
62008200,Lake or Pond,490870.6489,4987974.205,Ramsey,Y,1,3.436627517,14,102.9454,1855.95935259053,1893.99024466088,1853.4374231399331,1874.793325685907,1742.9927999322017,2341.561874637904,2465.8338542073016,2339.8057860095214,2161.1612049242,2156.4961763598412,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
66000800,Lake or Pond,471261.0877,4901434.827,Rice,Y,0,0.855167312,3.05,79.6483,2040.5447477987984,2079.3677596154366,2028.7317161735568,2049.457803916827,1920.2596811232936,2522.752470553959,2648.7225463685977,2504.769811054214,2328.5943644814183,2336.93167849817,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
66001000,Lake or Pond,473050.1642,4904098.198,Rice,Y,0,0.699489412,1.68,79.6483,1886.363210490055,1919.3528657407417,1856.6307914523916,1888.931391953303,1743.1648841810634,2366.7361352059384,2486.8957540309007,2345.74634207795,2175.7253511249214,2184.92770460149,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
66002700,Lake or Pond,472757.3213,4918054.919,Rice,Y,1,0.865005755,3.05,44.5706,1930.8473490820704,1966.6782774156084,1919.9586596943,1939.87304046354,1815.8312850536431,2410.1129582189396,2531.774289340226,2390.452240626507,2226.1585746578776,2236.055687704975,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
66002900,Lake or Pond,474193.0336,4915596.368,Rice,Y,1,1.500496886,6.71,29.5844,1963.0753059387264,1999.2860847396885,1960.83571377698,1977.6628719129585,1849.7744514429316,2446.486663378125,2571.7852093553793,2428.406563176074,2256.6922640404764,2265.721259262065,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
66003800,Lake or Pond,468765.0914,4909606.495,Rice,Y,1,1.126929388,4.27,35.8611,2044.502289854017,2076.721377933175,2036.4273470432784,2063.908973292135,1924.56582797353,2533.7088321228807,2659.4522272312884,2516.4203384335706,2330.9688794682347,2339.9850869870647,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
66003900,Lake or Pond,468431.2484,4913346.36,Rice,Y,1,1.207806486,4.3,50.3438,2032.390777262275,2067.1660124554783,2024.63864882049,2051.346293975815,1911.81991637118,2523.061028983868,2645.471286709815,2501.631965319506,2320.34320055299,2328.7577582681806,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
66004500,Lake or Pond,461377.8175,4895982.996,Rice,Y,0,0.848666667,1.4,10.1321,1999.827091522045,2037.9438690841537,1983.9354355708267,2004.5130403920432,1868.9704392672215,2484.9599431443885,2606.776894222826,2463.1635622553827,2291.1394085751917,2297.9807052942815,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
66004700,Lake or Pond,464438.385,4908886.66,Rice,Y,1,1.121986,3.96,51.2453,2035.1244005373117,2073.1162348036014,2024.71569577717,2053.32743417346,1917.8100035400769,2529.6268696484926,2651.5327313848943,2512.999061145787,2326.5401786698817,2334.8117428767614,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
66005200,Lake or Pond,465804.6552,4904676.735,Rice,Y,1,1.088043192,3.975,46.6683,1990.1312780344333,2024.5874004073169,1981.39016695073,1997.7954603897049,1865.6640276605383,2479.760189595537,2598.716090483559,2461.1188517927326,2279.188811483171,2285.814101536148,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
66005500,Lake or Pond,464843.6461,4913075.283,Rice,Y,1,1.409765113,5.2,31.6218,2007.285243566865,2034.6245228820917,1994.8311720139916,2013.965959479685,1879.5613766404351,2491.0971413891784,2612.1631135871735,2472.5007911915504,2292.807493902606,2298.2800662295667,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
69011800,Lake or Pond,575991.0287,5309657.304,St. Louis,Y,0,5.924982534,9.45,32.1603,1239.18625677242,1271.4465255916866,1264.3069167188016,1242.5006283258867,1158.6748576137122,1633.3709772941406,1713.595157895472,1661.85887755085,1503.5917192046168,1499.7535631126227,Analog,Analog,Analog,Analog,Analog
69012100,Lake or Pond,577994.227,5342280.145,St. Louis,Y,0,2.9508,5.18,0,1450.841514916753,1452.7705707915884,1451.5234367089251,1459.5909518806366,1354.6585254790466,1813.6565768261637,1901.9514583231871,1835.0139720539385,1687.7955633341255,1689.227746139041,Analog,Analog,Analog,Analog,Analog
69017400,Lake or Pond,579653.5759,5314021.244,St. Louis,Y,0,1.7272,2.1336,2.7606,1432.1770728720085,1431.212422713855,1437.6330374539266,1436.2225178615583,1335.778214914645,1788.8663469343874,1883.1779048659864,1811.9515282118684,1673.173382847027,1672.7851431563836,Analog,Analog,Analog,Analog,Analog
69022400,Lake or Pond,565768.9753,5354802.901,NOT IN MN,Y,0,2.740208,4.11,0,1450.1290753481633,1453.23115910951,1449.7112852268317,1465.6857497377666,1359.7314090298116,1823.983977099809,1917.0048851350343,1849.5000949969872,1695.954721814525,1694.1453858507296,Analog,Analog,Analog,Analog,Analog
69037200,Reservoir,562172.5362,5207346.562,St. Louis,Y,0,1.530096,2.10312,41.919,1363.2534094623966,1388.319076982455,1396.5729381105534,1388.771330682255,1283.4492863055284,1747.7118861974316,1817.3286560527504,1750.8525811824536,1603.1666089469477,1613.2896805798537,Analog,Analog,Analog,Analog,Analog
69037800,Lake or Pond,545051.0462,5303469.16,St. Louis,Y,0,2.77368,2.77368,32.8126,1340.0276415395033,1349.273616743635,1352.7355545503167,1341.3980368403966,1249.6695068810668,1698.9333256230773,1794.0387519307442,1730.091543665921,1583.821167169354,1583.6927019300367,Analog,Analog,Analog,Analog,Analog
69047000,Lake or Pond,554239.9921,5343933.035,St. Louis,Y,0,2.440792,4.9,0,1439.830969979035,1433.8171890131384,1435.381339688655,1443.8236411712169,1336.929434863005,1785.800511938191,1879.9295464776224,1811.7461492882824,1666.6314922626168,1660.0721852109057,Analog,Analog,Analog,Analog,Analog
69049000,Lake or Pond,553347.1358,5190548.47,St. Louis,Y,0,4.846602398,9.1,101.6158,1332.2667755287234,1349.3187200005466,1356.35070970053,1349.0343548083667,1245.62204090022,1710.243719640889,1784.1353437192429,1716.36723329396,1574.5170496942358,1579.0497872756184,Analog,Analog,Analog,Analog,Analog
69049100,Lake or Pond,555363.4233,5199189.243,St. Louis,Y,0,1.572768,2.1336,17.3516,1376.1932409288768,1389.4273056842485,1399.62652938882,1385.958489497025,1291.8051415001669,1749.3882540387922,1823.9794251988285,1749.659001442473,1614.332901800732,1623.608918135822,Analog,Analog,Analog,Analog,Analog
69051200,Lake or Pond,549561.1633,5190426.682,St. Louis,Y,0,0.70104,0.70104,15.5561,1384.3742387832583,1393.3073201450816,1400.404118072375,1394.58909298572,1296.2195206440583,1755.5770265756937,1832.7655935544703,1759.1572191754526,1623.6519095594026,1627.5157429654323,Analog,Analog,Analog,Analog,Analog
69061700,Lake or Pond,540755.7952,5358587.111,NOT IN MN,Y,0,2.214110173,4.6,0,1457.2279687077869,1450.7719684881167,1461.550238362795,1453.082417076933,1355.6210952557333,1809.1129137352352,1902.5374171647104,1835.7425048525847,1686.9601788436416,1678.6301572001848,Analog,Analog,Analog,Analog,Analog
69084500,Lake or Pond,501034.2272,5368207.693,St. Louis,Y,0,2.533787666,5.33,7.9064,1457.2279687077869,1450.7719684881167,1461.550238362795,1453.082417076933,1355.6210952557333,1809.1129137352352,1902.5374171647104,1835.7425048525847,1686.9601788436416,1678.6301572001848,Analog,Analog,Analog,Analog,Analog
69091400,Lake or Pond,504299.2146,5269482.288,St. Louis,Y,1,3.114285714,3.51,39.4119,1409.956543703895,1407.42255691177,1414.0200552086385,1401.1932609093667,1311.0793228160817,1764.4517454851416,1859.7898934224647,1789.8566996347583,1649.386927141083,1645.5793730217883,Analog,Analog,Analog,Analog,Analog
69130600,Natural Ore Mine,540683.9408,5258657.224,St. Louis,Y,1,7.12762,11.89,64.2083,1257.1817784583916,1270.9010213276083,1272.8262364924649,1269.03287927208,1168.4495593005229,1620.531320141309,1712.64295795367,1642.1539174870495,1496.129074715097,1497.4706222238146,Analog,Analog,Analog,Analog,Analog
70001700,Lake or Pond,470811.7569,4955950.479,Scott,Y,1,1.953601905,2.7,61.9324,2035.7096958999916,2061.502739241772,2028.477580316405,2045.0688159579415,1911.982547193448,2516.2472152700316,2647.0817592197063,2505.7547339728835,2322.620450015526,2332.510723558921,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
70002600,Lake or Pond,467346.9892,4953365.939,Scott,Y,1,2.729698473,9.53,93.0776,2016.321672972255,2047.901391416735,2013.226987923263,2036.1471478114584,1898.3237087640932,2488.795431069513,2622.754619560269,2484.9546862770667,2304.7201393640225,2310.7613302236,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
70005000,Lake or Pond,467196.8223,4942383.644,Scott,Y,1,1.247815916,3.9,41.2879,2093.4903549544265,2125.630810153635,2092.97512831138,2107.670738714105,1972.9865890894216,2572.223091660525,2709.215474939984,2567.82613058928,2388.9908411020406,2392.312676281748,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
70007200,Lake or Pond,464590.3616,4951202.657,Scott,Y,1,1.325889039,11.1,93.2801,1953.9311313673336,1982.3076104266615,1943.0792245841185,1961.63191703578,1837.0683571588283,2428.632623734293,2554.4121867205627,2420.0088183607163,2244.224233251852,2243.1085674055216,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
70007600,Lake or Pond,465950.0664,4955479.221,Scott,Y,1,0.704748603,3,32.4735,2207.438333892688,2235.9206239499,2202.780711267548,2230.6457805330965,2085.17829829788,2694.5598708278803,2837.558866498862,2688.659353866159,2506.890730498216,2518.4180626053644,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
70009500,Lake or Pond,459078.377,4954458.143,Scott,Y,1,1.539803687,4.1,43.8676,1961.3740761548167,1987.3349588991568,1951.8445069292632,1966.433754135,1838.2226043945116,2437.37550392329,2563.01798871758,2427.804509601844,2251.2838944744253,2253.5844029314712,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
71005500,Lake or Pond,451028.3816,5037227.586,Sherburne,Y,1,0.771435176,2.1,62.7059,1979.923113133508,2013.0323531612917,1984.945513923655,1996.894886759923,1872.8323923544167,2441.216007648381,2567.265620906757,2445.599224382746,2267.590074208392,2259.957810782526,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
71006700,Lake or Pond,441739.7641,5026734.604,Sherburne,Y,1,0.878836842,1.98,74.6211,1933.7638728567483,1959.539798903263,1935.234382342553,1946.2910938716932,1825.12947614376,2387.6748320643,2510.3225033332633,2387.6473105454147,2217.301444595184,2210.3415092481837,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
71008100,Lake or Pond,440642.8916,5021749.972,Sherburne,Y,1,3.109710029,6.7,82.5471,1800.0355615843516,1822.97884238479,1798.162359183785,1808.8958849701,1693.9978267110732,2249.805696545058,2366.198311773251,2248.9393401091725,2081.564257631645,2070.2800105214433,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
71008200,Lake or Pond,440918.5712,5020853.573,Sherburne,Y,1,3.640015453,8.2,108.5129,1800.0355615843516,1822.97884238479,1798.162359183785,1808.8958849701,1693.9978267110732,2249.805696545058,2366.198311773251,2248.9393401091725,2081.564257631645,2070.2800105214433,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
71014700,Lake or Pond,427063.9777,5037878.424,Sherburne,Y,1,0.797677122,3.1,52.4309,1897.530605847673,1926.53088656557,1896.5514223821983,1905.876674823265,1787.352370749447,2351.414470694938,2474.515928348277,2360.0733322475457,2181.321231202075,2176.7808253521916,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
73001400,Lake or Pond,404010.0218,5018346.107,Stearns,Y,1,1.261177994,7.5,42.1856,1922.9430810994536,1950.9823373268016,1925.0941051695736,1935.1796488401217,1817.7507838021484,2374.898045691291,2496.696206545414,2380.004564398231,2205.556186141646,2197.5906782974635,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
73001500,Lake or Pond,409261.3089,5019579.228,Stearns,Y,1,2.877812766,5.8,33.9525,1841.8619517861284,1867.84789676061,1843.0457084233417,1852.4157443352617,1736.930133414365,2299.812694269082,2419.0905955089993,2301.7299636077146,2128.275789383973,2121.9276736391735,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73003500,Lake or Pond,400333.0316,5020439.968,Stearns,Y,1,2.437601058,5.8,28.7857,1893.5565322462037,1913.762879450065,1887.7637630141717,1901.019050226035,1772.8716484139734,2344.6078846922715,2464.4452164969043,2351.9378158829345,2165.8984178792484,2169.034796085522,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
73005500,Lake or Pond,395420.6511,5032339.061,Stearns,Y,0,2.737209937,13.2,26.0638,1852.2502691701568,1869.0910740914585,1848.7812982898668,1859.546393542388,1738.18005158336,2303.8120459871375,2420.9820675552473,2309.1560571116925,2122.0178760089893,2125.5109790922675,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
73007000,Lake or Pond,399126.6456,5050324.089,Stearns,Y,0,2.237557391,4.3,38.189,1851.0763473915515,1867.1180422859184,1851.9400908100883,1859.309474560875,1740.1290364540585,2296.804938115866,2414.9999523918623,2302.196409244821,2122.6821069123116,2122.0305534586405,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73007200,Lake or Pond,398500.031,5049671.774,Stearns,Y,0,1.621288066,4.6,51.0528,1860.7745136483616,1877.19472265185,1852.5418923394568,1866.2570758101367,1743.2544044435983,2307.021546510034,2423.4736772088904,2308.224635761188,2131.664727456154,2127.9549234395945,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
73008200,Lake or Pond,384587.5705,5033652.706,Stearns,Y,0,2.057823622,6.55,70.0172,1823.18559304905,1845.1756287596131,1820.3101178695815,1829.78860371116,1707.6008355945366,2276.1357697357616,2392.963012883953,2276.147020346598,2093.703727173615,2098.5346985102956,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73008300,Lake or Pond,385145.6468,5032928.125,Stearns,Y,0,0.726117231,1.68,40.748,1823.18559304905,1845.1756287596131,1820.3101178695815,1829.78860371116,1707.6008355945366,2276.1357697357616,2392.963012883953,2276.147020346598,2093.703727173615,2098.5346985102956,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73008600,Lake or Pond,386572.3305,5032383.399,Stearns,Y,0,0.775563806,2.29,34.9456,1823.18559304905,1845.1756287596131,1820.3101178695815,1829.78860371116,1707.6008355945366,2276.1357697357616,2392.963012883953,2276.147020346598,2093.703727173615,2098.5346985102956,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73008700,Lake or Pond,385889.674,5032546.16,Stearns,Y,0,0.775023333,2.13,19.313,1823.18559304905,1845.1756287596131,1820.3101178695815,1829.78860371116,1707.6008355945366,2276.1357697357616,2392.963012883953,2276.147020346598,2093.703727173615,2098.5346985102956,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73008800,Lake or Pond,385411.7266,5031783.812,Stearns,Y,0,1.550211185,6.71,37.9989,1823.18559304905,1845.1756287596131,1820.3101178695815,1829.78860371116,1707.6008355945366,2276.1357697357616,2392.963012883953,2276.147020346598,2093.703727173615,2098.5346985102956,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73008900,Lake or Pond,383766.6116,5032431.694,Stearns,Y,0,0.705500787,1.52,41.4524,1823.18559304905,1845.1756287596131,1820.3101178695815,1829.78860371116,1707.6008355945366,2276.1357697357616,2392.963012883953,2276.147020346598,2093.703727173615,2098.5346985102956,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73010600,Lake or Pond,385566.3867,5041339.728,Stearns,Y,0,5.057482529,11.73,39.1103,1792.41682940535,1809.0078325559084,1793.651676484265,1799.0545195177983,1682.647987468025,2241.0184812337707,2354.4811911898855,2249.02521875472,2061.8411319613074,2067.1402472692143,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73012300,Lake or Pond,386246.2812,5052627.966,Stearns,Y,1,2.841351565,4.72,75.9646,1806.9987807847,1824.41319082966,1809.18820359801,1817.3857418992368,1697.1248429096768,2256.457845202359,2371.7594844276396,2260.0231923398615,2084.0635173506676,2081.190516409891,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73012800,Lake or Pond,385724.9431,5051417.006,Stearns,Y,1,3.336931633,6.4,126.7983,1803.91737267795,1820.559723531275,1803.8789397615683,1817.3566488315817,1697.0342594724266,2246.484849019523,2362.829960016735,2253.6473362395736,2077.0683705228143,2072.710440789268,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73013300,Lake or Pond,382231.5216,5031653.02,Stearns,Y,0,1.64592,2.1336,37.8092,1823.18559304905,1845.1756287596131,1820.3101178695815,1829.78860371116,1707.6008355945366,2276.1357697357616,2392.963012883953,2276.147020346598,2093.703727173615,2098.5346985102956,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73015600,Lake or Pond,379857.7241,5033479.402,Stearns,Y,0,1.68855,4.3,53.9042,1823.18559304905,1845.1756287596131,1820.3101178695815,1829.78860371116,1707.6008355945366,2276.1357697357616,2392.963012883953,2276.147020346598,2093.703727173615,2098.5346985102956,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73015700,Lake or Pond,380410.5362,5031473.501,Stearns,Y,0,1.192044414,5.335,38.7068,1823.18559304905,1845.1756287596131,1820.3101178695815,1829.78860371116,1707.6008355945366,2276.1357697357616,2392.963012883953,2276.147020346598,2093.703727173615,2098.5346985102956,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73018300,Lake or Pond,374294.2786,5066770.606,Stearns,Y,1,2.577018367,6.4,18.0155,1817.207257219405,1841.1626038925515,1823.5066487795063,1830.1592874330615,1714.42401390387,2263.151178433511,2380.8025255371163,2271.91049816922,2090.421253917383,2094.1155104239233,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73019600,Lake or Pond,373076.8503,5025807.081,Stearns,Y,0,1.745252932,7.47,30.2333,1878.5774085407968,1889.0016042349837,1869.5414139179431,1883.49470134506,1755.565954833217,2324.8914728514674,2439.6127505951863,2328.7423713062126,2139.1017834488975,2148.235333921365,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
73024900,Lake or Pond,360918.9193,5067954.414,Stearns,Y,1,2.912301832,7.3,29.7533,1818.63515729807,1830.3692335665817,1812.7339364785817,1826.6957156286817,1704.419923923973,2260.471633241812,2376.916538608006,2263.258795730831,2086.454047832672,2088.858594458716,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
73025100,Lake or Pond,358358.6809,5060147.614,Stearns,Y,0,1.524,1.524,84.3502,2018.276715204345,2027.973582389495,2012.1096060932532,2025.0641403817367,1892.8828873578832,2466.099609254187,2588.861073739972,2472.5268720261774,2290.5692108313447,2294.997554818786,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
75007500,Lake or Pond,277227.8887,5064742.352,Stevens,Y,0,0.669253509,2.13,25.0092,1902.3050362081751,1912.100935617795,1891.7541287016163,1902.3941658059737,1780.4166474781616,2320.927949932433,2439.4665946507735,2336.0656320602793,2153.160213281371,2163.847433460772,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
77000700,Lake or Pond,369664.2247,5077002.678,Todd,Y,0,5.13521703,9.14,32.6291,1700.7410362996234,1714.2990953205383,1701.1235692097885,1709.0112429513968,1592.8607094067083,2134.1006189418213,2242.9821199950165,2140.5717801486703,1970.4162751009544,1965.5059182944017,Analog,Analog,Analog,Analog,Analog
77001900,Lake or Pond,370335.5102,5070130.664,Todd,Y,1,2.21276,6.25,18.6865,1800.3002040515482,1814.75682963189,1800.91797633429,1812.532925498463,1690.7662638290335,2237.1457400041772,2349.5338547627825,2240.8000424740794,2072.311209981558,2067.4721679930412,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
77008400,Lake or Pond,363996.4924,5070958.79,Todd,Y,0,1.8288,1.9812,41.5373,1722.788100115023,1743.1079244464468,1730.7197704593684,1737.3633815155283,1620.366743157015,2159.66011273665,2266.4320143048276,2168.3928776495845,1994.9067625067685,1991.5263404467128,Analog,Analog,Analog,Analog,Analog
