DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,EWMSTATUS,avg_secchi,roaddensity_density_mperha,ACCESS.Curr,MIROC5.Curr,IPSL.Curr,GFDL.Curr,MRI.Curr,ACCESS.Futr,MIROC5.Futr,IPSL.Futr,GFDL.Futr,MRI.Futr,ACCESS.domain,MIROC5.domain,IPSL.domain,GFDL.domain,MRI.domain,ACCESS.GAMminK.CurrPred,GFDL.GAMminK.CurrPred,IPSL.GAMminK.CurrPred,MIROC5.GAMminK.CurrPred,MRI.GAMminK.CurrPred,ACCESS.GAMminK.FutrPred,GFDL.GAMminK.FutrPred,IPSL.GAMminK.FutrPred,MIROC5.GAMminK.FutrPred,MRI.GAMminK.FutrPred,ACCESS.GAMbestK.CurrPred,GFDL.GAMbestK.CurrPred,IPSL.GAMbestK.CurrPred,MIROC5.GAMbestK.CurrPred,MRI.GAMbestK.CurrPred,ACCESS.GAMbestK.FutrPred,GFDL.GAMbestK.FutrPred,IPSL.GAMbestK.FutrPred,MIROC5.GAMbestK.FutrPred,MRI.GAMbestK.FutrPred,ACCESS.RF.CurrPred,GFDL.RF.CurrPred,IPSL.RF.CurrPred,MIROC5.RF.CurrPred,MRI.RF.CurrPred,ACCESS.RF.FutrPred,GFDL.RF.FutrPred,IPSL.RF.FutrPred,MIROC5.RF.FutrPred,MRI.RF.FutrPred,mean.curr.preds,var.curr.preds,mean.fut.preds,var.fut.preds
4003200,Lake or Pond,385138.8669,5268671.869,Beltrami,0,2.95439931,10.0108,1592.543719,1608.508133,1615.936938,1611.198737,1501.524207,1993.637397,2099.30982,2012.511757,1861.237656,1847.32138,Analog,Analog,Analog,Analog,Analog,0.092608114,0.097983132,0.100936298,0.097287633,0.098467241,0.914735783,0.564391206,0.947035185,0.977238059,0.881758466,0.05954442,0.059520978,0.060787219,0.0607461,0.06022491,0.935922529,0.723752934,0.949091259,0.951301704,0.930952916,0.064046667,0.06872,0.058442857,0.065810952,0.058283333,0.75077,0.51913,0.738113333,0.75535,0.734343333,0.062460164,3.81E-04,0.908930734,0.001728049
4003800,Lake or Pond,375450.7932,5257031.407,Beltrami,0,3.332047664,32.8712,1559.527475,1578.532981,1580.389296,1576.086499,1466.479413,1959.931197,2064.513141,1979.868181,1827.285515,1814.817485,Analog,Analog,Analog,Analog,Analog,0.137289048,0.140495584,0.141215748,0.142435479,0.138521843,0.922772415,0.604916828,0.94982624,0.978400217,0.889644501,0.112635897,0.111739927,0.107983448,0.109248837,0.107456963,0.957994134,0.727521283,0.968516466,0.974542474,0.947561653,0.037306667,0.036136667,0.032323333,0.05309,0.036953333,0.927693333,0.724846667,0.925373333,0.908743333,0.923976667,0.109865577,7.26E-04,0.935199872,7.19E-04
4004200,Lake or Pond,382452.2371,5257389.436,Beltrami,0,3.59,25.4363,1554.472527,1569.359451,1577.685415,1573.235317,1462.279987,1954.745408,2058.295553,1975.166152,1822.30736,1810.292544,Analog,Analog,Analog,Analog,Analog,0.129468254,0.134094879,0.13511388,0.133899579,0.131996217,0.913708564,0.580404161,0.944107926,0.975699971,0.879013177,0.11316018,0.112242825,0.108484797,0.111548076,0.108317158,0.955753002,0.70693081,0.967502217,0.974574047,0.944600907,0.013143333,0.013266667,0.011416667,0.01091,0.010253333,0.92352,0.64786,0.910576667,0.904296667,0.91309,0.106859457,7.74E-04,0.930870199,0.001003025
4006900,Lake or Pond,378765.6053,5287832.935,Beltrami,0,2.660000296,54.815,1544.266812,1561.359863,1570.417312,1560.928171,1448.033385,1940.510504,2045.054597,1963.651496,1801.69087,1797.2389,Analog,Analog,Analog,Analog,Analog,0.141576536,0.144266304,0.146046197,0.138160448,0.136024811,0.908710009,0.554754565,0.940906071,0.972385635,0.868728918,0.117962328,0.115969668,0.108248348,0.107837617,0.109326602,0.949948469,0.61352951,0.963819376,0.972262756,0.932464148,0.09134,0.089156667,0.101856667,0.072783333,0.09465,0.940846667,0.6971,0.927326667,0.898743333,0.938876667,0.124201418,0.001164309,0.929425531,4.57E-04
4007900,Lake or Pond,372571.4264,5253089.475,Beltrami,0,3.015633793,34.9738,1587.173168,1606.538144,1615.193432,1605.750882,1495.431725,1990.312781,2093.345055,2007.882508,1856.134995,1843.403418,Analog,Analog,Analog,Analog,Analog,0.143709317,0.148776241,0.1561755,0.148360667,0.147488364,0.945351128,0.668112771,0.964765345,0.98457913,0.920229047,0.097141519,0.095839929,0.097544886,0.096255937,0.094982438,0.960859213,0.800865374,0.968461391,0.97023874,0.955813893,0.092596667,0.14423,0.06984,0.095883333,0.07788,0.92336,0.745766667,0.930426667,0.917326667,0.925496667,0.101986049,6.25E-04,0.944233832,5.33E-04
4013500,Lake or Pond,363943.0974,5273006.728,Beltrami,0,3.757906006,53.0268,1525.751618,1540.934498,1545.842924,1541.662068,1426.683102,1921.949847,2027.35119,1948.015122,1784.748106,1774.723935,Analog,Analog,Analog,Analog,Analog,0.193608133,0.194294369,0.191981534,0.192968176,0.184691611,0.922916515,0.615135401,0.951149702,0.97776583,0.882178525,0.21132139,0.210552192,0.199207899,0.199430149,0.200792581,0.96586239,0.677987926,0.97722671,0.98431911,0.947811857,0.03,0.040123333,0.034523333,0.035816667,0.028856667,0.938913333,0.520756667,0.93477,0.91915,0.913993333,0.197158087,0.002009476,0.945812323,5.10E-04
4014100,Lake or Pond,357379.936,5255916.258,Beltrami,0,2.9446,88.1549,1558.192523,1568.728098,1590.312711,1584.576784,1463.391795,1966.863681,2065.542107,1980.666466,1833.304366,1815.619361,Analog,Analog,Analog,Analog,Analog,0.285485656,0.293875726,0.295175114,0.264773469,0.271713052,0.971122151,0.800813933,0.978738888,0.990591714,0.950715315,0.232449753,0.221968019,0.213647375,0.21246277,0.212629943,0.982933504,0.873968739,0.985879828,0.988127896,0.976068182,0.189806667,0.186073333,0.183756667,0.17726,0.173176667,0.912,0.778523333,0.909806667,0.913046667,0.911863333,0.249621305,0.005222457,0.976217459,1.13E-04
4014200,Lake or Pond,356225.2552,5254664.925,Beltrami,0,2.532378049,40.1803,1591.748174,1603.502562,1624.095323,1613.835037,1493.091004,2000.311289,2100.430101,2015.131346,1861.706789,1847.208943,Analog,Analog,Analog,Analog,Analog,0.129975289,0.137656778,0.145441203,0.126064997,0.127207478,0.946059697,0.653354106,0.963977886,0.983701983,0.913154069,0.079768754,0.078844943,0.081834802,0.076356056,0.07618982,0.953922804,0.780458338,0.961495136,0.961863303,0.946675344,0.042636667,0.025066667,0.0181,0.027153333,0.031896667,0.934656667,0.698616667,0.919793333,0.935066667,0.945026667,0.089930331,6.05E-04,0.937181396,4.71E-04
4015900,Lake or Pond,359651.8685,5275509.018,Beltrami,0,3.315811554,43.7931,1457.652953,1468.04822,1483.358501,1477.280071,1353.434673,1851.533359,1945.416519,1869.673545,1714.869942,1707.050027,Analog,Analog,Analog,Analog,Analog,0.114392418,0.118714822,0.114373125,0.11091667,0.106477188,0.754293485,0.353082657,0.802265692,0.898368872,0.665225201,0.201692749,0.204709019,0.192544218,0.190454271,0.19706329,0.861350912,0.279637714,0.901892184,0.951499927,0.771356967,0.10685,0.106936667,0.079386667,0.092986667,0.10805,0.59816,0.166546667,0.867206667,0.910523333,0.628556667,0.17950003,0.00319466,0.783746739,0.002674143
5001300,Lake or Pond,409065.841,5064907.184,Benton,0,0.786390981,38.7275,1878.027767,1909.019539,1886.302488,1898.602746,1776.701088,2335.421447,2451.569388,2338.657715,2164.318866,2153.881491,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.484343553,0.522489449,0.529857059,0.504911595,0.526724009,0.999300359,0.987171051,0.999626176,0.999822796,0.998685791,0.570902869,0.617401147,0.617368453,0.593457619,0.616366202,0.549098794,0.795919411,0.515537136,0.410491471,0.627357641,0.297903333,0.289823333,0.291613333,0.285166667,0.27655,0.64649,0.723136667,0.650453333,0.637323333,0.631383333,0.627686675,0.004090646,0.785771286,0.078722372
7004400,Lake or Pond,435926.3612,4893233.802,Blue Earth,1,1.493440485,73.1354,2046.107922,2073.051925,2031.635102,2059.160403,1921.020461,2521.778023,2643.392573,2508.802419,2321.127529,2333.484073,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.974593611,0.97560935,0.973174163,0.973791813,0.973533082,0.999989569,0.999687775,0.999993816,0.999997419,0.999982459,0.952219545,0.952230495,0.955434758,0.953102936,0.955589831,0.564054852,0.829869098,0.514531333,0.402114636,0.595295345,0.968636667,0.972783333,0.964673333,0.959833333,0.963873333,0.77693,0.785536667,0.79499,0.786813333,0.7844,0.954174619,3.02E-04,0.874116382,0.125319281
7005400,Lake or Pond,433248.5622,4895737.786,Blue Earth,1,1.2991152,65.8484,1974.068045,2003.390328,1955.452406,1981.388226,1850.028706,2455.922643,2573.492807,2442.232029,2260.537095,2267.921368,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.903126678,0.898004848,0.885763705,0.905257407,0.89361062,0.999959655,0.998882318,0.999974036,0.99998953,0.999926414,0.918624546,0.918414377,0.912670656,0.919299006,0.916609406,0.594037714,0.844674263,0.56173068,0.442687913,0.643548895,0.98968,0.989396667,0.98031,0.989523333,0.98819,0.7902,0.796603333,0.805913333,0.79882,0.798236667,0.916943284,6.11E-04,0.851787208,0.107659774
7007900,Lake or Pond,417777.2175,4857511.654,Blue Earth,1,1.350859353,20.2353,2057.564518,2079.53799,2037.805886,2051.056608,1914.777653,2532.712412,2657.832845,2521.630212,2340.884658,2364.607924,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.936035628,0.920684906,0.930952323,0.933837887,0.917319545,0.999972507,0.999324433,0.999985245,0.999994041,0.999970082,0.859949349,0.863787318,0.874772496,0.871078242,0.87433285,0.271691219,0.575877158,0.237959143,0.168464061,0.27390624,0.87101,0.855483333,0.87618,0.86153,0.879176667,0.771043333,0.751753333,0.780636667,0.772606667,0.765733333,0.861718044,0.002189288,0.66092544,0.144492981
9000800,Lake or Pond,541359.8476,5163533.842,Carlton,1,3.826360935,47.826,1413.533093,1428.291737,1443.271577,1431.270672,1327.452348,1806.401654,1881.903411,1805.223484,1670.314816,1666.529151,Analog,Analog,Analog,Analog,Analog,0.132529359,0.136562163,0.131540404,0.129482491,0.127786453,0.695772805,0.328380697,0.687173656,0.829596173,0.610319744,0.298612644,0.311545057,0.295604815,0.282467888,0.277827811,0.791707638,0.235689975,0.789708488,0.915818257,0.676683612,0.60998,0.603116667,0.601256667,0.56907,0.595323333,0.75372,0.662303333,0.760753333,0.883046667,0.705796667,0.252265915,0.007937862,0.661318985,0.004070122
9003400,Lake or Pond,524769.8395,5149446.059,Carlton,1,2.778178621,76.0069,1435.665398,1451.620473,1456.582842,1449.574493,1346.021174,1835.128409,1917.241257,1835.644651,1697.595548,1685.015494,Analog,Analog,Analog,Analog,Analog,0.151746066,0.153607483,0.14557005,0.140201631,0.141370037,0.784747136,0.403604157,0.781724151,0.890362572,0.677832212,0.274567345,0.283369591,0.267351431,0.2439025,0.248421168,0.862195765,0.286375789,0.864774333,0.944242837,0.737400019,0.751886667,0.748306667,0.760426667,0.74758,0.74195,0.78624,0.592086667,0.872766667,0.8861,0.901753333,0.26146533,0.008722708,0.78262227,0.002408891
9003500,Lake or Pond,524728.5726,5147797.757,Carlton,1,3.612104455,66.8005,1445.642422,1464.276239,1466.957722,1461.32795,1355.885735,1847.331043,1930.045348,1849.607592,1706.130977,1696.590503,Analog,Analog,Analog,Analog,Analog,0.182856976,0.184372147,0.176641491,0.177004956,0.173547207,0.838956277,0.469012721,0.841734602,0.925109531,0.751480978,0.332569998,0.340696941,0.324494941,0.303356352,0.306356651,0.914795091,0.385041747,0.920895505,0.966726941,0.83244314,0.78075,0.80235,0.80773,0.774076667,0.771233333,0.7154,0.602946667,0.88443,0.972683333,0.815566667,0.295812868,0.008249544,0.849518258,0.001895131
10000200,Lake or Pond,458766.2128,4964838.5,Carver,1,2.220684103,92.216,2025.001469,2055.532092,2023.41931,2041.551437,1911.274695,2505.899736,2639.971145,2502.88306,2320.039994,2321.632475,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.984123724,0.985114459,0.985900005,0.984588913,0.985886767,0.999994033,0.999855982,0.999996907,0.999998799,0.999990367,0.980607068,0.980799872,0.981990365,0.98099315,0.982102994,0.788235921,0.927012284,0.740657134,0.641651949,0.806850362,0.976663333,0.972683333,0.97088,0.972806667,0.975843333,0.86434,0.86725,0.87398,0.86823,0.870043333,0.978815783,8.55E-05,0.940326597,0.102078193
10000500,Lake or Pond,453295.2316,4959665.599,Carver,1,3.527896552,74.5059,1995.782229,2022.511679,1987.856864,2012.227062,1879.601401,2477.456325,2609.484801,2469.195328,2289.453196,2294.888232,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.98125638,0.982125682,0.981098521,0.982164023,0.9825662,0.999992914,0.999819801,0.999995873,0.999998639,0.999988842,0.986879016,0.98752111,0.987659975,0.987721822,0.988072039,0.880876472,0.963266207,0.861496108,0.795512933,0.898037322,0.98055,0.984543333,0.979633333,0.978723333,0.983836667,0.857266667,0.857863333,0.865286667,0.85833,0.86142,0.981877278,7.59E-05,0.959801931,0.080536035
10000600,Lake or Pond,458129.278,4969419.185,Carver,1,1.534992195,126.0616,2026.163995,2057.245834,2027.62685,2040.160204,1912.75037,2508.068263,2638.14686,2504.273923,2319.525543,2318.980253,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.98801583,0.98811464,0.989606933,0.987483128,0.988861192,0.999995589,0.999886957,0.999997618,0.99999897,0.999991846,0.983085736,0.982767283,0.983741131,0.982148986,0.983552385,0.808016292,0.934450596,0.756772381,0.658143233,0.822448687,0.987606667,0.98768,0.986923333,0.99037,0.990466667,0.866853333,0.871536667,0.880093333,0.873053333,0.873296667,0.983070721,1.02E-04,0.952370864,0.092372069
10000700,Lake or Pond,455808.8316,4969527.077,Carver,1,1.438565401,58.2076,2069.576014,2098.096183,2069.360301,2081.613274,1951.734293,2552.144222,2688.744104,2551.137366,2364.775807,2365.939627,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.975745622,0.976777642,0.980671523,0.975960948,0.978681109,0.999991173,0.999793352,0.999995974,0.999998312,0.999986513,0.932678513,0.932831006,0.93794752,0.935557579,0.938549514,0.429902514,0.721826824,0.357914455,0.264150244,0.451785198,0.979246667,0.9704,0.976243333,0.973186667,0.97584,0.82894,0.819363333,0.829126667,0.833406667,0.822096667,0.937627628,5.78E-04,0.813455339,0.14172125
10000900,Lake or Pond,451923.2334,4969723.697,Carver,1,2.677137166,83.788,1905.556676,1937.195744,1905.997321,1918.459777,1788.825484,2383.501702,2509.891572,2380.560922,2200.58826,2199.226365,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.914437747,0.912791766,0.917192662,0.921762756,0.91003893,0.999958738,0.999014592,0.999975469,0.999991128,0.999922374,0.956564439,0.959116048,0.959303204,0.960169384,0.955052909,0.906424975,0.971144504,0.893505337,0.838350572,0.928019519,0.977746667,0.978336667,0.982953333,0.984363333,0.97774,0.824873333,0.95139,0.842683333,0.835176667,0.834503333,0.949206864,3.24E-04,0.962057843,0.038434844
10001200,Lake or Pond,455777.7334,4968803.557,Carver,1,2.898924675,25.6257,2018.883431,2046.680025,2014.846671,2032.524436,1901.786986,2500.447529,2634.177274,2498.043497,2312.198422,2314.788389,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.955211368,0.957666511,0.960605217,0.960069517,0.960863477,0.9999828,0.999585258,0.999991659,0.999996951,0.999973722,0.955149417,0.957265068,0.960611773,0.960474809,0.961332041,0.622364299,0.856430456,0.575153934,0.472926573,0.671868306,0.96368,0.96893,0.962673333,0.96218,0.963133333,0.880896667,0.875996667,0.886653333,0.88742,0.883213333,0.940574872,7.14E-04,0.847753868,0.126363954
10001300,Lake or Pond,457234.7434,4966615.391,Carver,1,1.457567917,110.723,2052.710002,2083.090231,2057.292274,2066.42435,1936.077098,2533.010481,2668.442004,2532.525168,2350.225785,2351.120651,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.988849037,0.989118267,0.991241562,0.988399731,0.989587935,0.999995827,0.999904994,0.999997968,0.999999121,0.999993553,0.976158562,0.975595427,0.977086976,0.975372787,0.977098163,0.712187935,0.889670975,0.638750181,0.52530741,0.716963826,0.99912,0.999126667,0.99864,0.99863,0.99893,0.86861,0.873143333,0.881176667,0.874626667,0.873406667,0.977583855,1.39E-04,0.927538021,0.11493813
10001500,Lake or Pond,450035.3473,4970489.965,Carver,1,1.476571503,89.2722,1984.750581,2013.84706,1981.43518,1994.36697,1867.40275,2467.839996,2596.191661,2465.828839,2281.003655,2280.097188,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.951667104,0.94974175,0.95412723,0.951180373,0.951496548,0.999981448,0.999546318,0.999990187,0.999995827,0.999966063,0.957315355,0.957356783,0.959190575,0.956585281,0.95833634,0.71427168,0.896252511,0.661243913,0.55094527,0.748289686,0.989936667,0.98488,0.98304,0.984006667,0.982926667,0.864113333,0.868383333,0.875036667,0.86972,0.868346667,0.957010968,2.94E-04,0.90600611,0.099133144
10001800,Lake or Pond,448964.4579,4969387.824,Carver,1,1.780411765,67.7221,1975.129019,2002.965962,1973.44199,1984.070211,1860.104555,2438.400038,2564.471946,2437.639723,2257.750007,2261.00404,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.929873602,0.927130568,0.93563145,0.931131886,0.933386591,0.999961508,0.999154296,0.999979786,0.999991488,0.999940917,0.945784044,0.946438517,0.949680521,0.946586488,0.949057571,0.715408014,0.895049565,0.671646438,0.568406261,0.747100769,0.991626667,0.993376667,0.9931,0.991476667,0.991963333,0.782943333,0.784743333,0.80007,0.791576667,0.789363333,0.942585316,3.05E-04,0.896746244,0.095605365
10001900,Lake or Pond,449417.4961,4965063.183,Carver,1,2.168862253,69.6609,1948.67051,1977.400785,1942.872711,1960.223236,1834.339926,2419.25836,2539.981187,2415.361413,2232.308958,2243.996129,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.920307986,0.91931103,0.919886302,0.923998452,0.92317264,0.999959718,0.999002162,0.99997704,0.999990452,0.999939166,0.951126433,0.953086111,0.952306658,0.952779372,0.953628563,0.800138735,0.934560926,0.772972765,0.68863156,0.826869809,0.97059,0.980313333,0.98114,0.97775,0.97693,0.802526667,0.889263333,0.817666667,0.81019,0.805663333,0.944876875,2.73E-04,0.92541548,0.076705532
10002900,Lake or Pond,441319.1837,4959435.693,Carver,0,0.79807218,4.9428,2130.551769,2149.309685,2121.596693,2136.092268,2011.338135,2598.017233,2728.557068,2598.213811,2412.863396,2426.588624,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.961592408,0.961882583,0.968486648,0.957452498,0.969526027,0.999981935,0.999619708,0.999992775,0.99999636,0.999981065,0.693504641,0.703857774,0.7226276,0.725029507,0.717045478,0.102261547,0.280478196,0.076774214,0.055448655,0.098264273,0.33834,0.33477,0.35127,0.345496667,0.351743333,0.339626667,0.333346667,0.359743333,0.352523333,0.349966667,0.741480551,0.014180926,0.427893935,0.154687298
10004100,Lake or Pond,447386.2309,4970187.927,Carver,1,2.878928462,40.9,1859.256535,1886.291443,1851.849362,1864.982574,1742.048698,2318.516405,2436.310968,2317.146945,2142.643946,2141.522801,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.72348946,0.704209364,0.707774037,0.745480346,0.713030998,0.999743692,0.994653854,0.999846462,0.999942094,0.999560707,0.836763145,0.829545016,0.827019729,0.853603832,0.828099581,0.877864389,0.959355895,0.87162834,0.815731369,0.911490612,0.910336667,0.89906,0.83674,0.921396667,0.86807,0.86489,0.910253333,0.855023333,0.862816667,0.854266667,0.800891377,0.002077029,0.934565141,0.033142149
10004200,Lake or Pond,442272.4131,4970141.587,Carver,1,1.067381643,18.1459,1973.712037,1996.234073,1967.408161,1978.779617,1852.610221,2430.863004,2554.74852,2429.451238,2253.847257,2257.554047,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.754832019,0.745462065,0.766954764,0.752232128,0.754055956,0.999816427,0.996400346,0.999906669,0.999959965,0.999746762,0.782022485,0.782686734,0.794259496,0.784384472,0.789464694,0.354274021,0.650045848,0.318188913,0.233272417,0.39452918,0.939033333,0.949366667,0.94357,0.950776667,0.943186667,0.802186667,0.802276667,0.819823333,0.818623333,0.816746667,0.778251967,0.002726095,0.679970219,0.121882891
10004300,Lake or Pond,443758.2643,4968752.578,Carver,1,1.208,2.9742,1930.311696,1959.234429,1919.476156,1931.266879,1814.650994,2383.673052,2511.594886,2390.278356,2214.610661,2218.04782,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.56114827,0.534991625,0.553537531,0.591047715,0.575287228,0.999504714,0.991498245,0.999772179,0.999902895,0.999377334,0.660673097,0.648045693,0.657367394,0.682308019,0.674755566,0.382071524,0.669587349,0.344392685,0.257403613,0.428228583,0.760676667,0.75796,0.749323333,0.75849,0.757273333,0.634846667,0.662216667,0.642776667,0.639693333,0.645016667,0.644488076,0.005080676,0.653082031,0.111673663
10004400,Lake or Pond,445713.504,4968365.055,Carver,1,1.6764,31.4563,1935.442655,1961.689691,1930.645555,1943.82392,1823.369507,2393.518507,2522.035181,2393.484173,2219.11138,2220.489803,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.765973048,0.761516577,0.772832713,0.77603765,0.782947388,0.999822258,0.996551062,0.999906323,0.999964548,0.999742233,0.842503668,0.84602843,0.849273059,0.848439612,0.855032887,0.600093429,0.834220003,0.565912462,0.450222838,0.651442636,0.988836667,0.992226667,0.99414,0.99339,0.992503333,0.84103,0.891293333,0.84884,0.833573333,0.82825,0.831164011,0.00124657,0.815099448,0.099600626
10004401,Lake or Pond,445173.1132,4968516.596,Carver,1,2.742178218,31.4563,1935.442655,1961.689691,1930.645555,1943.82392,1823.369507,2393.518507,2522.035181,2393.484173,2219.11138,2220.489803,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.857708319,0.852407634,0.861665373,0.869451864,0.871093878,0.999903481,0.998090176,0.999948834,0.999981555,0.999862388,0.922480056,0.92495055,0.927101176,0.928489244,0.9307559,0.769485631,0.91861257,0.746356284,0.655098285,0.809861826,0.97937,0.978433333,0.977653333,0.977716667,0.976006667,0.882426667,0.923946667,0.887096667,0.88481,0.878143333,0.900765678,0.001000108,0.884006294,0.084606942
10004402,Lake or Pond,446245.3759,4968215.903,Carver,1,1.603873874,47.9126,2017.195143,2045.889812,2019.509387,2036.260893,1908.529983,2477.639726,2610.227637,2479.022537,2303.332875,2307.540463,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.939605277,0.947610097,0.951215958,0.942247908,0.951784094,0.99996658,0.999360372,0.999984194,0.999993451,0.999958193,0.92664141,0.929346847,0.934153139,0.930100936,0.934783766,0.532458253,0.786907587,0.472100469,0.366425765,0.550480692,0.929863333,0.954086667,0.936143333,0.953016667,0.960656667,0.852366667,0.843566667,0.852503333,0.854303333,0.853476667,0.92607186,5.50E-04,0.820496837,0.124690418
10004500,Lake or Pond,447920.1069,4968362.151,Carver,1,2.200882353,64.3282,1967.475935,1989.278496,1959.380147,1975.609571,1854.09925,2424.130961,2552.755549,2427.900232,2248.276415,2251.255944,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.933847853,0.930062072,0.932565488,0.930813202,0.938902939,0.999959392,0.999169395,0.999980003,0.999991608,0.999942024,0.95514913,0.955683539,0.956307896,0.954494326,0.958766613,0.781307533,0.9221581,0.741865661,0.653564267,0.807164178,0.976063333,0.974826667,0.976513333,0.975503333,0.977413333,0.801633333,0.865873333,0.81553,0.811096667,0.80772,0.947949021,2.54E-04,0.914025813,0.085487744
10004700,Lake or Pond,446838.2232,4967089.288,Carver,1,1.989560976,68.87,2012.029604,2031.420089,1999.527818,2016.373398,1897.366945,2470.955517,2601.670956,2473.26836,2292.481566,2297.163021,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.964977344,0.960954545,0.963074219,0.960901882,0.968513115,0.999980601,0.999591329,0.999990693,0.99999602,0.999973375,0.962478355,0.96224502,0.964109686,0.962400073,0.965776372,0.71053652,0.890564875,0.655308902,0.554876366,0.73012468,0.955463333,0.97761,0.98592,0.962573333,0.95888,0.79414,0.790676667,0.813913333,0.80321,0.798763333,0.958759605,2.05E-04,0.899118106,0.106877331
10004800,Lake or Pond,446667.9857,4965550.873,Carver,1,1.275933409,45.0392,1950.205586,1970.683065,1942.489355,1952.946981,1835.899108,2409.358753,2535.332276,2410.278182,2231.252125,2233.398446,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.807302133,0.789022903,0.806323609,0.795880501,0.815569941,0.999866204,0.997238123,0.999931162,0.999970975,0.999795095,0.855797103,0.850572846,0.857526924,0.849447535,0.862971654,0.561775038,0.812805262,0.516931311,0.406095506,0.609428595,0.96843,0.984056667,0.99049,0.990993333,0.94457,0.87291,0.94731,0.876716667,0.873146667,0.872493333,0.851821962,0.001047379,0.814134359,0.103745163
